fn,tid,title,wordsInTitle,url,imdbRating,ratingCount,duration,year_x,type,nrOfWins,nrOfNominations,nrOfPhotos,nrOfNewsArticles,nrOfUserReviews,nrOfGenre,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,FilmNoir,GameShow,History,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western,rank,studio,lifetime_gross,year_y
titles04/index.html.6146,tt0136352,koyla,koyla,http://www.imdb.com/title/tt0136352/,6.2,4097.0,9960.0,1997.0,video.movie,0,0,5,22,19,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12389,Mira.,37795,1997
titles04/index.html.6170,tt0139151,inferno,inferno,http://www.imdb.com/title/tt0139151/,5.0,6053.0,5700.0,1999.0,video.movie,0,0,9,39,73,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2363,Sony,34343574,2016
titles04/index.html.6173,tt0139414,lakeplacid,lake placid,http://www.imdb.com/title/tt0139414/,5.6,35274.0,4920.0,1999.0,video.movie,0,0,68,89,355,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2529,Fox,31770414,1999
titles04/index.html.6183,tt0139809,thethirteenthfloor,the thirteenth floor,http://www.imdb.com/title/tt0139809/,7.0,40589.0,6000.0,1999.0,video.movie,0,0,37,68,292,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,4358,Sony,11916661,1999
titles04/index.html.6187,tt0140796,airbudgoldenreceiver,air bud golden receiver,http://www.imdb.com/title/tt0140796/,4.3,3612.0,5400.0,1998.0,video.movie,0,0,25,7,19,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4608,Mira.,10224116,1998
titles04/index.html.6190,tt0140888,centralstation,central station,http://www.imdb.com/title/tt0140888/,8.0,25601.0,6480.0,1998.0,video.movie,35,11,26,219,253,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5481,SPC,5596708,1998
titles04/index.html.6200,tt0141986,wildmanblues,wild man blues,http://www.imdb.com/title/tt0141986/,7.0,1727.0,6300.0,1997.0,video.movie,3,2,15,6,23,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8536,NL,533759,1998
titles04/index.html.6219,tt0144964,highlanderendgame,highlander endgame,http://www.imdb.com/title/tt0144964/,4.5,13932.0,5220.0,2000.0,video.movie,0,0,28,39,352,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4232,Mira.,12811858,2000
titles04/index.html.6223,tt0145531,stigmata,stigmata,http://www.imdb.com/title/tt0145531/,6.2,48481.0,6180.0,1999.0,video.movie,0,0,44,52,391,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1662,MGM,50046268,1999
titles04/index.html.6231,tt0146316,laracrofttombraider,lara croft tomb raider,http://www.imdb.com/title/tt0146316/,5.7,126134.0,6000.0,2001.0,video.movie,3,12,60,2195,819,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,Par.,131168070,2001
titles04/index.html.6237,tt0146882,highfidelity,high fidelity,http://www.imdb.com/title/tt0146882/,7.6,121319.0,6780.0,2000.0,video.movie,4,19,78,751,584,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2794,BV,27287137,2000
titles04/index.html.6245,tt0149151,stillcrazy,still crazy,http://www.imdb.com/title/tt0149151/,7.1,5796.0,5700.0,1998.0,video.movie,2,3,40,22,91,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8565,Sony,524864,1999
titles04/index.html.6247,tt0149261,deepbluesea,deep blue sea,http://www.imdb.com/title/tt0149261/,5.7,82992.0,6300.0,1999.0,video.movie,2,3,110,409,629,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1045,WB,73648142,1999
titles04/index.html.6279,tt0152836,taal,taal,http://www.imdb.com/title/tt0152836/,6.8,2994.0,10740.0,1999.0,video.movie,15,0,0,0,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6762,Eros,2020532,1999
titles04/index.html.6287,tt0154443,women,women,http://www.imdb.com/title/tt0154443/,5.8,3045.0,7080.0,1999.0,video.movie,0,0,15,0,44,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6215,Focus,3098776,2002
titles04/index.html.6287,tt0154443,women,women,http://www.imdb.com/title/tt0154443/,5.8,3045.0,7080.0,1999.0,video.movie,0,0,15,0,44,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8811,Lions,424123,2000
titles04/index.html.63,tt0011508,neighbors,neighbors,http://www.imdb.com/title/tt0011508/,7.7,1808.0,1080.0,1920.0,video.movie,0,0,0,0,10,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,345,Uni.,150157400,2014
titles04/index.html.63,tt0011508,neighbors,neighbors,http://www.imdb.com/title/tt0011508/,7.7,1808.0,1080.0,1920.0,video.movie,0,0,0,0,10,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2658,Col.,29916207,1981
titles04/index.html.6313,tt0158371,sweetandlowdown,sweet and lowdown,http://www.imdb.com/title/tt0158371/,7.3,23552.0,5700.0,1999.0,video.movie,3,11,20,96,140,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5836,SPC,4197015,1999
titles04/index.html.6333,tt0160009,theartofwar,the art of war,http://www.imdb.com/title/tt0160009/,5.7,23127.0,7020.0,2000.0,video.movie,2,9,29,85,163,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2634,WB,30208599,2000
titles04/index.html.6356,tt0162710,trick,trick,http://www.imdb.com/title/tt0162710/,7.2,5928.0,5340.0,1999.0,video.movie,2,2,11,31,123,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6702,FL,2087228,1999
titles04/index.html.6360,tt0163025,jurassicparkiii,jurassic park iii,http://www.imdb.com/title/tt0163025/,5.9,154092.0,5520.0,2001.0,video.movie,5,8,159,574,1187,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,237,Uni.,181171875,2001
titles04/index.html.6366,tt0163924,allsaints,all saints tv series,http://www.imdb.com/title/tt0163924/,7.1,670.0,3600.0,1998.0,video.tv,12,46,2,70,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5414,Affirm,5802208,2017
titles04/index.html.6389,tt0165710,detroitrockcity,detroit rock city,http://www.imdb.com/title/tt0165710/,6.8,27539.0,5700.0,1999.0,video.movie,0,0,128,144,187,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5825,NL,4217115,1999
titles04/index.html.6392,tt0165854,thelimey,the limey,http://www.imdb.com/title/tt0165854/,7.1,21823.0,5340.0,1999.0,video.movie,2,8,37,258,236,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6175,Art.,3204663,1999
titles04/index.html.6402,tt0166276,monkeybone,monkeybone,http://www.imdb.com/title/tt0166276/,4.7,12611.0,5580.0,2001.0,video.movie,0,0,30,37,169,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5522,Fox,5411999,2001
titles04/index.html.6421,tt0167456,thunderbirds,thunderbirds,http://www.imdb.com/title/tt0167456/,4.2,9616.0,5700.0,2004.0,video.movie,0,0,39,40,222,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5173,Uni.,6880917,2004
titles04/index.html.6432,tt0168786,antwonefisher,antwone fisher,http://www.imdb.com/title/tt0168786/,7.3,22475.0,7200.0,2002.0,video.movie,18,19,83,124,154,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3280,FoxS,21078145,2002
titles04/index.html.6486,tt0175080,providence,providence,http://www.imdb.com/title/tt0175080/,6.3,93.0,,1991.0,video.movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14397,MS,8840,2016
titles04/index.html.6504,tt0177991,providence,providence tv series,http://www.imdb.com/title/tt0177991/,6.8,1156.0,3600.0,1999.0,video.tv,13,9,2,119,22,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14397,MS,8840,2016
titles04/index.html.6499,tt0177266,supermariobros,super mario bros video game,http://www.imdb.com/title/tt0177266/,9.0,2160.0,,1985.0,game,0,0,0,0,37,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3303,BV,20915465,1993
titles04/index.html.6719,tt0204659,supermariobros,super mario bros video game,http://www.imdb.com/title/tt0204659/,7.5,883.0,,1988.0,game,0,0,0,0,19,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3303,BV,20915465,1993
titles04/index.html.6507,tt0178737,mansfieldpark,mansfield park,http://www.imdb.com/title/tt0178737/,7.1,11988.0,6720.0,1999.0,video.movie,0,0,47,70,174,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5665,Mira.,4775847,1999
titles04/index.html.6530,tt0180837,bossanova,bossa nova,http://www.imdb.com/title/tt0180837/,6.5,1475.0,5700.0,2000.0,video.movie,0,0,8,40,28,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6878,Sony,1823297,2000
titles04/index.html.6537,tt0181288,americanmovie,american movie,http://www.imdb.com/title/tt0181288/,7.9,12139.0,6420.0,1999.0,video.movie,3,3,7,7,138,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7462,SPC,1165795,1999
titles04/index.html.6557,tt0183523,missiontomars,mission to mars,http://www.imdb.com/title/tt0183523/,5.5,52891.0,6840.0,2000.0,video.movie,0,0,94,79,936,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1314,BV,60883407,2000
titles04/index.html.6570,tt0185014,wonderboys,wonder boys,http://www.imdb.com/title/tt0185014/,7.4,50459.0,6420.0,2000.0,video.movie,22,34,42,195,329,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3450,Par.,19393557,2000
titles04/index.html.6586,tt0186508,buenavistasocialclub,buena vista social club,http://www.imdb.com/title/tt0186508/,7.6,11075.0,6300.0,1999.0,video.movie,18,8,34,57,78,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5149,Art.,7002182,1999
titles04/index.html.6587,tt0186566,spacecowboys,space cowboys,http://www.imdb.com/title/tt0186566/,6.4,50897.0,7800.0,2000.0,video.movie,4,6,110,173,320,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,794,WB,90464773,2000
titles04/index.html.6595,tt0187738,bladeii,blade ii,http://www.imdb.com/title/tt0187738/,6.7,123845.0,7020.0,2002.0,video.movie,7,7,86,376,538,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,898,NL,82348319,2002
titles04/index.html.6597,tt0188504,achristmascarol,a christmas carol tv movie,http://www.imdb.com/title/tt0188504/,6.9,156.0,3480.0,1977.0,video.movie,0,0,0,0,8,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,BV,137855863,2009
titles04/index.html.7,tt0001544,achristmascarol,a christmas carol,http://www.imdb.com/title/tt0001544/,6.1,316.0,660.0,1910.0,video.movie,0,0,0,0,10,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,402,BV,137855863,2009
titles04/index.html.6599,tt0188674,humantraffic,human traffic,http://www.imdb.com/title/tt0188674/,7.0,16445.0,5940.0,1999.0,video.movie,10,6,27,55,158,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10872,Mira.,104257,2000
titles04/index.html.6606,tt0189998,shadowofthevampire,shadow of the vampire,http://www.imdb.com/title/tt0189998/,6.9,30520.0,5520.0,2000.0,video.movie,18,15,45,102,333,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4893,Lions,8293784,2000
titles04/index.html.6612,tt0190861,vatel,vatel,http://www.imdb.com/title/tt0190861/,6.6,5500.0,6180.0,2000.0,video.movie,2,2,15,11,44,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11948,Mira.,51080,2000
titles04/index.html.6628,tt0193560,texasrangers,texas rangers,http://www.imdb.com/title/tt0193560/,5.2,4202.0,5160.0,2001.0,video.movie,0,0,16,503,64,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8318,Mira.,623374,2001
titles04/index.html.6645,tt0196229,zoolander,zoolander,http://www.imdb.com/title/tt0196229/,6.6,150272.0,5340.0,2001.0,video.movie,1,9,29,751,506,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1824,Par.,45172250,2001
titles04/index.html.6645,tt0196229,zoolander,zoolander,http://www.imdb.com/title/tt0196229/,6.6,150272.0,5340.0,2001.0,video.movie,1,9,29,751,506,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2708,Par.,28848693,2016
titles04/index.html.6648,tt0196635,internationalkhiladi,international khiladi,http://www.imdb.com/title/tt0196635/,4.5,758.0,10500.0,1999.0,video.movie,0,0,2,13,5,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12074,Eros,47238,1999
titles04/index.html.6679,tt0200071,rosetta,rosetta,http://www.imdb.com/title/tt0200071/,7.5,6723.0,5700.0,1999.0,video.movie,9,5,15,60,83,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9499,USA,266665,1999
titles04/index.html.6687,tt0200550,coyoteugly,coyote ugly,http://www.imdb.com/title/tt0200550/,5.5,76827.0,6000.0,2000.0,video.movie,4,4,55,222,374,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1316,BV,60786269,2000
titles04/index.html.6700,tt0203009,moulinrouge,moulin rouge,http://www.imdb.com/title/tt0203009/,7.7,192074.0,7620.0,2001.0,video.movie,75,88,184,1755,2302,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1415,Fox,57386607,2001
titles04/index.html.6703,tt0203119,sexybeast,sexy beast,http://www.imdb.com/title/tt0203119/,7.3,36000.0,5340.0,2000.0,video.movie,24,15,30,730,330,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5162,FoxS,6946056,2001
titles04/index.html.6713,tt0204175,boysandgirls,boys and girls,http://www.imdb.com/title/tt0204175/,5.3,11833.0,5640.0,2000.0,video.movie,0,0,25,220,129,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3201,Dim.,21799652,2000
titles04/index.html.6718,tt0204640,sordidlives,sordid lives,http://www.imdb.com/title/tt0204640/,7.0,2050.0,6660.0,2000.0,video.movie,5,0,8,37,82,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7530,Reg.,1111273,2001
titles04/index.html.6730,tt0206275,savethelastdance,save the last dance,http://www.imdb.com/title/tt0206275/,6.1,40298.0,6720.0,2001.0,video.movie,6,7,51,151,317,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,784,Par.,91057006,2001
titles04/index.html.6749,tt0208196,happyaccidents,happy accidents,http://www.imdb.com/title/tt0208196/,7.3,7638.0,6600.0,2000.0,video.movie,1,1,12,0,94,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8196,IFC,688523,2001
titles04/index.html.6759,tt0210070,gingersnaps,ginger snaps,http://www.imdb.com/title/tt0210070/,6.8,27791.0,6480.0,2000.0,video.movie,8,4,11,244,306,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15373,CinV,2554,2001
titles04/index.html.6776,tt0211443,jasonx,jason x,http://www.imdb.com/title/tt0211443/,4.3,32448.0,5460.0,2001.0,video.movie,0,0,35,255,656,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,4182,NL,13121555,2002
titles04/index.html.6778,tt0211634,soldier,soldier,http://www.imdb.com/title/tt0211634/,6.1,1135.0,,1998.0,video.movie,4,0,0,0,6,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3984,WB,14594226,1998
titles04/index.html.6801,tt0213790,theladiesman,the ladies man,http://www.imdb.com/title/tt0213790/,5.1,9611.0,5040.0,2000.0,video.movie,0,0,27,69,74,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4125,Par.,13616610,2000
titles04/index.html.6809,tt0214730,grass,grass,http://www.imdb.com/title/tt0214730/,7.2,3102.0,4800.0,1999.0,video.movie,1,0,7,7,28,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9242,Una.,313039,2000
titles04/index.html.6829,tt0217630,loser,loser,http://www.imdb.com/title/tt0217630/,5.2,20672.0,5880.0,2000.0,video.movie,0,0,138,52,155,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3854,Sony,15618626,2000
titles04/index.html.6830,tt0217756,readytorumble,ready to rumble,http://www.imdb.com/title/tt0217756/,5.3,10747.0,6420.0,2000.0,video.movie,0,0,61,23,95,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4294,WB,12394327,2000
titles04/index.html.6836,tt0218043,beyondthemat,beyond the mat,http://www.imdb.com/title/tt0218043/,7.6,6054.0,6120.0,1999.0,video.movie,3,2,15,17,77,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6731,Lions,2053648,1999
titles04/index.html.6852,tt0219952,luckynumbers,lucky numbers,http://www.imdb.com/title/tt0219952/,5.0,7750.0,6300.0,2000.0,video.movie,1,1,27,26,65,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4645,Par.,10042516,2000
titles04/index.html.6854,tt0220100,timecode,timecode,http://www.imdb.com/title/tt0220100/,6.3,5474.0,5820.0,2000.0,video.movie,0,0,17,27,141,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7611,Sony,1057750,2000
titles04/index.html.6857,tt0220827,sleepless,sleepless,http://www.imdb.com/title/tt0220827/,6.3,4349.0,7020.0,2001.0,video.movie,0,0,6,18,92,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3311,ORF,20783704,2017
titles04/index.html.6876,tt0222851,brother,brother,http://www.imdb.com/title/tt0222851/,7.3,16081.0,6840.0,2000.0,video.movie,1,1,17,69,127,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8744,SPC,450594,2001
titles04/index.html.688,tt0035429,wentthedaywell,went the day well,http://www.imdb.com/title/tt0035429/,7.6,1894.0,5520.0,1942.0,video.movie,0,0,9,0,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,12076,Rialto,47214,2011
titles04/index.html.6882,tt0225071,angeleyes,angel eyes,http://www.imdb.com/title/tt0225071/,5.6,17840.0,6120.0,2001.0,video.movie,1,4,39,25,179,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3030,WB,24174218,2001
titles04/index.html.6922,tt0233469,collateraldamage,collateral damage,http://www.imdb.com/title/tt0233469/,5.4,52041.0,6480.0,2002.0,video.movie,0,0,57,118,323,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2053,WB,40077257,2002
titles04/index.html.6924,tt0233687,theeyesoftammyfaye,the eyes of tammy faye,http://www.imdb.com/title/tt0233687/,7.1,1260.0,4740.0,2000.0,video.movie,3,5,11,16,32,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7657,Lions,1029591,2000
titles04/index.html.6925,tt0233841,baran,baran,http://www.imdb.com/title/tt0233841/,7.8,4757.0,5640.0,2001.0,video.movie,13,5,6,4,38,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10591,Mira.,125900,2001
titles04/index.html.6930,tt0234354,novocaine,novocaine,http://www.imdb.com/title/tt0234354/,5.8,8779.0,5700.0,2001.0,video.movie,0,0,35,9,102,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6744,Art.,2036682,2001
titles04/index.html.6949,tt0238380,equilibrium,equilibrium,http://www.imdb.com/title/tt0238380/,7.6,216012.0,6420.0,2002.0,video.movie,0,0,22,198,1105,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7419,Dim.,1203794,2002
titles04/index.html.6974,tt0240772,oceanseleven,ocean s eleven,http://www.imdb.com/title/tt0240772/,7.8,301897.0,6960.0,2001.0,video.movie,4,17,54,1238,827,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,231,WB,183417150,2001
titles04/index.html.6978,tt0240980,tillhumanvoiceswakeus,till human voices wake us,http://www.imdb.com/title/tt0240980/,6.5,1865.0,6060.0,2002.0,video.movie,0,0,6,13,47,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10660,ParC,120601,2003
titles04/index.html.6986,tt0241760,thenewguy,the new guy,http://www.imdb.com/title/tt0241760/,5.8,25747.0,5280.0,2002.0,video.movie,0,0,15,75,156,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2667,SonR,29760152,2002
titles04/index.html.702,tt0035733,chickenlittle,chicken little,http://www.imdb.com/title/tt0035733/,7.2,375.0,480.0,1943.0,video.movie,0,0,2,0,8,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,BV,135386665,2005
titles04/index.html.7026,tt0245115,thefluffer,the fluffer,http://www.imdb.com/title/tt0245115/,5.8,2217.0,5700.0,2001.0,video.movie,1,0,10,14,39,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8450,FRun,563373,2001
titles04/index.html.7029,tt0245280,michaeljordantothemax,michael jordan to the max,http://www.imdb.com/title/tt0245280/,7.4,1493.0,2760.0,2000.0,video.movie,0,0,5,8,13,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3519,Imax,18650521,2000
titles04/index.html.7031,tt0245562,windtalkers,windtalkers,http://www.imdb.com/title/tt0245562/,6.0,46972.0,8040.0,2002.0,video.movie,1,3,114,62,443,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2007,MGM,40914068,2002
titles04/index.html.7061,tt0247444,juwannamann,juwanna mann,http://www.imdb.com/title/tt0247444/,4.4,4833.0,5460.0,2002.0,video.movie,0,0,65,8,40,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4118,WB,13670733,2002
titles04/index.html.7069,tt0248012,fiza,fiza,http://www.imdb.com/title/tt0248012/,6.3,2136.0,10200.0,2000.0,video.movie,4,18,2,26,20,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8379,VidS,596591,2000
titles04/index.html.7077,tt0248617,yaadein,yaadein,http://www.imdb.com/title/tt0248617/,4.4,1884.0,10260.0,2001.0,video.movie,0,0,3,5,27,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7733,Tips,1000229,2001
titles04/index.html.7081,tt0248845,hedwigandtheangryinch,hedwig and the angry inch,http://www.imdb.com/title/tt0248845/,7.8,23327.0,5700.0,2001.0,video.movie,28,28,28,481,224,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6229,FL,3067312,2001
titles04/index.html.7093,tt0250081,storytelling,storytelling,http://www.imdb.com/title/tt0250081/,6.9,13998.0,5220.0,2001.0,video.movie,0,0,18,68,131,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7808,FL,921445,2002
titles04/index.html.7095,tt0250202,allovertheguy,all over the guy,http://www.imdb.com/title/tt0250202/,6.6,3465.0,5700.0,2001.0,video.movie,0,0,7,11,87,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7671,Lions,1022324,2001
