titles01/tt0457430,tt0457430,panslabyrinth,pans labyrinth,http://www.imdb.com/title/tt0457430/,8.3,339845.0,7080.0,2006.0,video.movie,76,63,50,81,1025,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37634615
titles01/tt0468569,tt0468569,thedarkknight,the dark knight,http://www.imdb.com/title/tt0468569/,9.0,1148515.0,9120.0,2008.0,video.movie,94,69,107,17229,3930,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534858444
titles01/tt0469494,tt0469494,therewillbeblood,there will be blood,http://www.imdb.com/title/tt0469494/,8.1,272992.0,9480.0,2007.0,video.movie,74,58,65,2075,1053,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40222514
titles01/tt0477348,tt0477348,nocountryforoldmen,no country for old men,http://www.imdb.com/title/tt0477348/,8.2,434032.0,7320.0,2007.0,video.movie,110,51,61,3101,1416,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,74283625
titles01/tt0758758,tt0758758,intothewild,into the wild,http://www.imdb.com/title/tt0758758/,8.2,292747.0,8880.0,2007.0,video.movie,18,43,67,880,683,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18354356
titles01/tt0796366,tt0796366,startrek,star trek,http://www.imdb.com/title/tt0796366/,8.1,401744.0,7620.0,2009.0,video.movie,19,47,201,15161,1499,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,257730019
titles01/tt0848228,tt0848228,marvelstheavengers,marvel s the avengers,http://www.imdb.com/title/tt0848228/,8.2,638083.0,8580.0,2012.0,video.movie,22,55,324,21466,1550,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623357910
titles01/tt0947798,tt0947798,blackswan,black swan,http://www.imdb.com/title/tt0947798/,8.1,413273.0,6480.0,2010.0,video.movie,57,125,119,10527,1057,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,106954678
titles01/tt0986264,tt0986264,taarezameenpar,taare zameen par,http://www.imdb.com/title/tt0986264/,8.6,48238.0,9900.0,2007.0,video.movie,13,15,2,325,261,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1223869
titles01/tt0993846,tt0993846,thewolfofwallstreet,the wolf of wall street,http://www.imdb.com/title/tt0993846/,8.4,285401.0,10800.0,2013.0,video.movie,17,62,73,3597,779,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116900694
